date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,campus_site,year,team,latitude,longitude,elevation,place,n_venue
2016-05-25,Purdue Fort Wayne,Omaha,SUMMIT LEAGUE TOURNAMENT AT TULSA OK,8.0,11.0,0.0,6.0,15.0,0.0,unknown,2016,Omaha,36.1529447,-95.9507141,,Hurricane Track,Hurricane Track
2016-05-25,Purdue Fort Wayne,Omaha,SUMMIT LEAGUE TOURNAMENT AT TULSA OK,8.0,11.0,0.0,6.0,15.0,0.0,unknown,2016,Omaha,36.1603923,-95.9881636,,ONEOK Field,ONEOK Field
2016-05-25,George Washington,VCU,ATLANTIC 10 TOURNAMENT AT BRONX NY,1.0,7.0,1.0,5.0,15.0,0.0,unknown,2016,VCU,40.8296426,-73.9261745,,Yankee Stadium,Yankee Stadium
2016-05-25,George Washington,VCU,ATLANTIC 10 TOURNAMENT AT BRONX NY,1.0,7.0,1.0,5.0,15.0,0.0,unknown,2016,VCU,40.8578496,-73.9111781,,Ohio Field,Ohio Field
2016-05-25,George Washington,VCU,ATLANTIC 10 TOURNAMENT AT BRONX NY,1.0,7.0,1.0,5.0,15.0,0.0,unknown,2016,VCU,40.8245063,-73.91485750000001,,Yankee Stadium Tours,Yankee Stadium Tours
2016-05-25,Charlotte,Florida Atlantic,CONFERENCE USA TOURNAMENT AT HATTIESBURG MS,5.0,6.0,3.0,7.0,12.0,2.0,unknown,2016,Florida Atlantic,31.3335725,-89.3380978,,Pete Taylor Park,Pete Taylor Park
2016-05-25,Charlotte,Florida Atlantic,CONFERENCE USA TOURNAMENT AT HATTIESBURG MS,5.0,6.0,3.0,7.0,12.0,2.0,unknown,2016,Florida Atlantic,31.3290179,-89.3312208,,M.M. Roberts Stadium,M.M. Roberts Stadium
2016-05-25,University of Mississippi,South Carolina,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,10.0,12.0,2.0,4.0,10.0,5.0,unknown,2016,South Carolina,33.33846,-86.84974969999999,,Hoover Metropolitan Complex,Hoover Metropolitan Complex
2016-05-25,University of Mississippi,South Carolina,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,10.0,12.0,2.0,4.0,10.0,5.0,unknown,2016,South Carolina,33.3380342,-86.8433642,,Hoover Met Baseball / Softball Fields,Hoover Met Baseball / Softball Fields
2016-05-25,University of Mississippi,South Carolina,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,10.0,12.0,2.0,4.0,10.0,5.0,unknown,2016,South Carolina,33.3369483,-86.84790799999999,,Finley Center,Finley Center
2016-05-25,Michigan State,Nebraska,BIG TEN TOURNAMENT AT OMAHA NE,5.0,8.0,1.0,1.0,3.0,2.0,unknown,2016,Nebraska,41.2667611,-95.9314596,,Charles Schwab Field Omaha,Charles Schwab Field Omaha
2016-05-25,Michigan State,Nebraska,BIG TEN TOURNAMENT AT OMAHA NE,5.0,8.0,1.0,1.0,3.0,2.0,unknown,2016,Nebraska,41.26750029999999,-95.93339050000002,,College World Series of Omaha,College World Series of Omaha
2016-05-25,Michigan State,Nebraska,BIG TEN TOURNAMENT AT OMAHA NE,5.0,8.0,1.0,1.0,3.0,2.0,unknown,2016,Nebraska,41.2675519,-95.9326351,,Road to Omaha Statue,Road to Omaha Statue
2016-05-25,Memphis,UConn,AMERICAN ATHLETIC TOURNAMENT AT CLEARWATER FL,2.0,9.0,1.0,6.0,9.0,0.0,unknown,2016,UConn,27.9709213,-82.7317194,,BayCare Ballpark,BayCare Ballpark
2016-05-25,Memphis,UConn,AMERICAN ATHLETIC TOURNAMENT AT CLEARWATER FL,2.0,9.0,1.0,6.0,9.0,0.0,unknown,2016,UConn,27.9744,-82.7894,,Jack Russell Stadium,Jack Russell Stadium
2016-05-25,Marist,Canisius,MAAC TOURNAMENT AT FISHKILL NY,8.0,12.0,2.0,15.0,21.0,2.0,unknown,2016,Canisius,41.5279292,-73.9614843,,Heritage Financial Park,Heritage Financial Park
2016-05-25,Wichita State,Bradley,MISSOURI VALLEY TOURNAMENT AT TERRE HAUTE IN,2.0,3.0,0.0,5.0,11.0,1.0,unknown,2016,Bradley,,,,,TERRE HAUTE IN
2016-05-25,Florida Gulf Coast,North Florida,ATLANTIC SUN TOURNAMENT AT NASHVILLE TN,6.0,10.0,0.0,12.0,16.0,1.0,unknown,2016,North Florida,,,,,NASHVILLE TN
2016-05-25,Eastern Michigan,Kent State,MAC TOURNAMENT AT AVON OH,0.0,4.0,0.0,1.0,7.0,0.0,unknown,2016,Kent State,41.4592353,-82.06184139999999,,Crushers Stadium,Crushers Stadium
2016-05-25,Stephen F. Austin,Sam Houston,SOUTHLAND TOURNAMENT AT SUGAR LAND TX,3.0,7.0,2.0,5.0,11.0,0.0,unknown,2016,Sam Houston,29.6223578,-95.6473025,,Constellation Field,Constellation Field
2016-05-25,Texas State,Troy,SUN BELT TOURNAMENT ,11.0,15.0,0.0,6.0,7.0,3.0,unknown,2016,Troy,,,,,Bobcat Ballpark San Marcos TX
2016-05-25,Old Dominion,Southern Miss,CONFERENCE USA TOURNAMENT ,5.0,6.0,1.0,17.0,17.0,1.0,unknown,2016,Southern Miss,,,,,Pete Taylor Park  Hattiesburg Mississippi
2016-05-25,Northern Colorado,Sacramento State,WAC TOURNAMENT AT MESA AZ,7.0,12.0,2.0,8.0,9.0,0.0,unknown,2016,Sacramento State,33.4385825,-111.8294729,,Hohokam Stadium,Hohokam Stadium
2016-05-25,Northern Colorado,Sacramento State,WAC TOURNAMENT AT MESA AZ,7.0,12.0,2.0,8.0,9.0,0.0,unknown,2016,Sacramento State,33.300096,-111.6249095,,Legacy sports complex,Legacy sports complex
2016-05-25,Northern Colorado,Sacramento State,WAC TOURNAMENT AT MESA AZ,7.0,12.0,2.0,8.0,9.0,0.0,unknown,2016,Sacramento State,33.3002885,-111.6291186,,Bell Bank Park,Bell Bank Park
2016-05-25,Alabama,Mississippi State,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,1.0,4.0,2.0,4.0,12.0,2.0,unknown,2016,Mississippi State,33.33846,-86.84974969999999,,Hoover Metropolitan Complex,Hoover Metropolitan Complex
2016-05-25,Alabama,Mississippi State,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,1.0,4.0,2.0,4.0,12.0,2.0,unknown,2016,Mississippi State,33.3380342,-86.8433642,,Hoover Met Baseball / Softball Fields,Hoover Met Baseball / Softball Fields
2016-05-25,Alabama,Mississippi State,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,1.0,4.0,2.0,4.0,12.0,2.0,unknown,2016,Mississippi State,33.3369483,-86.84790799999999,,Finley Center,Finley Center
2016-05-25,Manhattan,Fairfield,MAAC TOURNAMENT AT FISHKILL NY,2.0,8.0,1.0,5.0,11.0,1.0,unknown,2016,Fairfield,41.5279292,-73.9614843,,Heritage Financial Park,Heritage Financial Park
2016-05-25,Cincinnati,UCF,AMERICAN ATHLETIC TOURNAMENT AT CLEARWATER FL,6.0,14.0,2.0,7.0,14.0,2.0,unknown,2016,UCF,27.9709213,-82.7317194,,BayCare Ballpark,BayCare Ballpark
2016-05-25,Cincinnati,UCF,AMERICAN ATHLETIC TOURNAMENT AT CLEARWATER FL,6.0,14.0,2.0,7.0,14.0,2.0,unknown,2016,UCF,27.9744,-82.7894,,Jack Russell Stadium,Jack Russell Stadium
2016-05-25,Missouri State,Indiana State,MISSOURI VALLEY TOURNAMENT AT TERRE HAUTE IN,12.0,15.0,2.0,4.0,5.0,1.0,unknown,2016,Indiana State,,,,,TERRE HAUTE IN
2016-05-25,Gardner-Webb,Coastal Carolina,BIG SOUTH TOURNAMENT AT LEXINGTON KY,3.0,10.0,0.0,4.0,8.0,0.0,unknown,2016,Coastal Carolina,38.0186731,-84.5035386,,Kentucky Proud Park,Kentucky Proud Park
2016-05-25,Gardner-Webb,Coastal Carolina,BIG SOUTH TOURNAMENT AT LEXINGTON KY,3.0,10.0,0.0,4.0,8.0,0.0,unknown,2016,Coastal Carolina,38.0172276,-84.4991534,,John Cropp Stadium,John Cropp Stadium
2016-05-25,Gardner-Webb,Coastal Carolina,BIG SOUTH TOURNAMENT AT LEXINGTON KY,3.0,10.0,0.0,4.0,8.0,0.0,unknown,2016,Coastal Carolina,38.0394636,-84.5004952,,University of Kentucky Memorial Coliseum,University of Kentucky Memorial Coliseum
2016-05-25,Central Arkansas,Lamar,SOUTHLAND CHAMPIONSHIP AT SUGAR LAND TX,3.0,8.0,0.0,0.0,4.0,1.0,unknown,2016,Lamar,29.6223578,-95.6473025,,Constellation Field,Constellation Field
2016-05-25,Elon,Northeastern,CAA TOURNAMENT AT MOUNT PLEASANT SC,0.0,5.0,2.0,3.0,3.0,0.0,unknown,2016,Northeastern,32.7952232,-79.9022674,,College of Charleston Baseball Stadium,College of Charleston Baseball Stadium
2016-05-25,Elon,Northeastern,CAA TOURNAMENT AT MOUNT PLEASANT SC,0.0,5.0,2.0,3.0,3.0,0.0,unknown,2016,Northeastern,32.923351,-79.83070409999999,,Shipyard Park,Shipyard Park
2016-05-25,Elon,Northeastern,CAA TOURNAMENT AT MOUNT PLEASANT SC,0.0,5.0,2.0,3.0,3.0,0.0,unknown,2016,Northeastern,32.7949226,-79.90298349999999,,Patriots Point Soccer Stadium,Patriots Point Soccer Stadium
2016-05-25,Arkansas State,Louisiana,SUN BELT TOURNAMENT AT SAN MARCOS TX,4.0,6.0,2.0,7.0,9.0,1.0,unknown,2016,Louisiana,29.8910195,-97.9255484,,Bobcat Stadium,Bobcat Stadium
2016-05-25,Arkansas State,Louisiana,SUN BELT TOURNAMENT AT SAN MARCOS TX,4.0,6.0,2.0,7.0,9.0,1.0,unknown,2016,Louisiana,29.8886679,-97.9326085,,Strahan Arena,Strahan Arena
2016-05-25,Arkansas State,Louisiana,SUN BELT TOURNAMENT AT SAN MARCOS TX,4.0,6.0,2.0,7.0,9.0,1.0,unknown,2016,Louisiana,29.8879632,-97.92825189999999,,Bobcat Ballpark,Bobcat Ballpark
2016-05-25,San Diego State,Nevada,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,5.0,12.0,4.0,13.0,17.0,0.0,unknown,2016,Nevada,35.0674094,-106.6322544,,"University Arena ""The Pit""","University Arena ""The Pit"""
2016-05-25,San Diego State,Nevada,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,5.0,12.0,4.0,13.0,17.0,0.0,unknown,2016,Nevada,35.0651231,-106.6324424,,Santa Ana Star Field,Santa Ana Star Field
2016-05-25,San Diego State,Nevada,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,5.0,12.0,4.0,13.0,17.0,0.0,unknown,2016,Nevada,35.0699821,-106.6288602,,Rio Grande Credit Union Field at Isotopes Park,Rio Grande Credit Union Field at Isotopes Park
2016-05-25,LSU,Florida,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,5.0,10.0,2.0,3.0,9.0,2.0,unknown,2016,Florida,33.33846,-86.84974969999999,,Hoover Metropolitan Complex,Hoover Metropolitan Complex
2016-05-25,LSU,Florida,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,5.0,10.0,2.0,3.0,9.0,2.0,unknown,2016,Florida,33.3380342,-86.8433642,,Hoover Met Baseball / Softball Fields,Hoover Met Baseball / Softball Fields
2016-05-25,LSU,Florida,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,5.0,10.0,2.0,3.0,9.0,2.0,unknown,2016,Florida,33.3369483,-86.84790799999999,,Finley Center,Finley Center
2016-05-25,Michigan,Ohio State,BIG TEN TOURNAMENT AT OMAHA NE,3.0,7.0,1.0,8.0,12.0,0.0,unknown,2016,Ohio State,41.2667611,-95.9314596,,Charles Schwab Field Omaha,Charles Schwab Field Omaha
2016-05-25,Michigan,Ohio State,BIG TEN TOURNAMENT AT OMAHA NE,3.0,7.0,1.0,8.0,12.0,0.0,unknown,2016,Ohio State,41.26750029999999,-95.93339050000002,,College World Series of Omaha,College World Series of Omaha
2016-05-25,Michigan,Ohio State,BIG TEN TOURNAMENT AT OMAHA NE,3.0,7.0,1.0,8.0,12.0,0.0,unknown,2016,Ohio State,41.2675519,-95.9326351,,Road to Omaha Statue,Road to Omaha Statue
2016-05-25,Evansville,Southern Illinois,MISSOURI VALLEY TOURNAMENT AT TERRE HAUTE IN,3.0,8.0,1.0,4.0,11.0,1.0,unknown,2016,Southern Illinois,,,,,TERRE HAUTE IN
2016-05-25,Central Michigan,Miami (Ohio),MAC TOURNAMENT AT AVON OH,5.0,12.0,0.0,10.0,10.0,1.0,unknown,2016,Miami (Ohio),41.4592353,-82.06184139999999,,Crushers Stadium,Crushers Stadium
2016-05-25,McNeese,Northwestern State,SOUTHLAND TOURNAMENT AT SUGAR LAND TX,3.0,10.0,0.0,0.0,4.0,1.0,unknown,2016,Northwestern State,29.6223578,-95.6473025,,Constellation Field,Constellation Field
2016-05-25,Maryland,Indiana,BIG TEN TOURNAMENT AT OMAHA NE,5.0,11.0,1.0,3.0,4.0,0.0,unknown,2016,Indiana,41.2667611,-95.9314596,,Charles Schwab Field Omaha,Charles Schwab Field Omaha
2016-05-25,Maryland,Indiana,BIG TEN TOURNAMENT AT OMAHA NE,5.0,11.0,1.0,3.0,4.0,0.0,unknown,2016,Indiana,41.26750029999999,-95.93339050000002,,College World Series of Omaha,College World Series of Omaha
2016-05-25,Maryland,Indiana,BIG TEN TOURNAMENT AT OMAHA NE,5.0,11.0,1.0,3.0,4.0,0.0,unknown,2016,Indiana,41.2675519,-95.9326351,,Road to Omaha Statue,Road to Omaha Statue
2016-05-25,Oklahoma,West Virginia,BIG 12 TOURNAMENT AT OKLAHOMA CITY,0.0,2.0,2.0,6.0,9.0,0.0,unknown,2016,West Virginia,35.465199,-97.507761,,Chickasaw Bricktown Ballpark,Chickasaw Bricktown Ballpark
2016-05-25,Oklahoma,West Virginia,BIG 12 TOURNAMENT AT OKLAHOMA CITY,0.0,2.0,2.0,6.0,9.0,0.0,unknown,2016,West Virginia,35.4965609,-97.54314930000001,,Jim Wade Stadium,Jim Wade Stadium
2016-05-25,Oklahoma,West Virginia,BIG 12 TOURNAMENT AT OKLAHOMA CITY,0.0,2.0,2.0,6.0,9.0,0.0,unknown,2016,West Virginia,35.4634247,-97.5151138,,Paycom Center,Paycom Center
2016-05-25,Vanderbilt,Texas A&M,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,6.0,11.0,0.0,5.0,9.0,1.0,unknown,2016,Texas A&M,33.33846,-86.84974969999999,,Hoover Metropolitan Complex,Hoover Metropolitan Complex
2016-05-25,Vanderbilt,Texas A&M,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,6.0,11.0,0.0,5.0,9.0,1.0,unknown,2016,Texas A&M,33.3380342,-86.8433642,,Hoover Met Baseball / Softball Fields,Hoover Met Baseball / Softball Fields
2016-05-25,Vanderbilt,Texas A&M,SEC TOURNAMENT - 2nd ROUND AT HOOVER AL,6.0,11.0,0.0,5.0,9.0,1.0,unknown,2016,Texas A&M,33.3369483,-86.84790799999999,,Finley Center,Finley Center
2016-05-25,South Florida,East Carolina,AMERICAN ATHLETIC TOURNAMENT AT CLEARWATER FL,4.0,8.0,2.0,2.0,8.0,0.0,unknown,2016,East Carolina,27.9709213,-82.7317194,,BayCare Ballpark,BayCare Ballpark
2016-05-25,South Florida,East Carolina,AMERICAN ATHLETIC TOURNAMENT AT CLEARWATER FL,4.0,8.0,2.0,2.0,8.0,0.0,unknown,2016,East Carolina,27.9744,-82.7894,,Jack Russell Stadium,Jack Russell Stadium
2016-05-25,Oakland,UIC,HORIZON LEAGUE TOURNAMENT AT FAIRBORN OH,9.0,11.0,5.0,10.0,11.0,2.0,unknown,2016,UIC,39.7878359,-84.00626869999999,,Memorial Stadium,Memorial Stadium
2016-05-25,Manhattan,Monmouth,MAAC TOURNAMENT AT FISHKILL NY,12.0,15.0,2.0,8.0,13.0,4.0,unknown,2016,,41.5279292,-73.9614843,,Heritage Financial Park,Heritage Financial Park
2016-05-25,Illinois State,Dallas Baptist,MISSOURI VALLEY TOURNAMENT AT TERRE HAUTE IN,5.0,9.0,1.0,9.0,12.0,1.0,unknown,2016,Dallas Baptist,,,,,TERRE HAUTE IN
2016-05-25,The Citadel,Mercer,SOUTHERN CONF TOURNAMENT AT GREENVILLE SC,1.0,5.0,1.0,13.0,15.0,1.0,unknown,2016,Mercer,34.8380993,-82.3977273,,Sirrine Stadium,Sirrine Stadium
2016-05-25,The Citadel,Mercer,SOUTHERN CONF TOURNAMENT AT GREENVILLE SC,1.0,5.0,1.0,13.0,15.0,1.0,unknown,2016,Mercer,34.8421855,-82.4081831,,Fluor Field,Fluor Field
2016-05-25,The Citadel,Mercer,SOUTHERN CONF TOURNAMENT AT GREENVILLE SC,1.0,5.0,1.0,13.0,15.0,1.0,unknown,2016,Mercer,34.9179345,-82.43728899999999,,Timmons Arena,Timmons Arena
2016-05-25,Western Michigan,Ball State,MAC TOURNAMENT AT AVON OH,5.0,11.0,1.0,1.0,6.0,0.0,unknown,2016,Ball State,41.4592353,-82.06184139999999,,Crushers Stadium,Crushers Stadium
2016-05-25,San Jose State,San Diego State,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,3.0,9.0,1.0,7.0,9.0,0.0,unknown,2016,San Diego State,35.0674094,-106.6322544,,"University Arena ""The Pit""","University Arena ""The Pit"""
2016-05-25,San Jose State,San Diego State,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,3.0,9.0,1.0,7.0,9.0,0.0,unknown,2016,San Diego State,35.0651231,-106.6324424,,Santa Ana Star Field,Santa Ana Star Field
2016-05-25,San Jose State,San Diego State,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,3.0,9.0,1.0,7.0,9.0,0.0,unknown,2016,San Diego State,35.0699821,-106.6288602,,Rio Grande Credit Union Field at Isotopes Park,Rio Grande Credit Union Field at Isotopes Park
2016-05-25,Kansas State,Texas Tech,BIG 12 TOURNAMENT AT OKLAHOMA CITY,5.0,6.0,1.0,8.0,17.0,2.0,unknown,2016,Texas Tech,35.465199,-97.507761,,Chickasaw Bricktown Ballpark,Chickasaw Bricktown Ballpark
2016-05-25,Kansas State,Texas Tech,BIG 12 TOURNAMENT AT OKLAHOMA CITY,5.0,6.0,1.0,8.0,17.0,2.0,unknown,2016,Texas Tech,35.4965609,-97.54314930000001,,Jim Wade Stadium,Jim Wade Stadium
2016-05-25,Kansas State,Texas Tech,BIG 12 TOURNAMENT AT OKLAHOMA CITY,5.0,6.0,1.0,8.0,17.0,2.0,unknown,2016,Texas Tech,35.4634247,-97.5151138,,Paycom Center,Paycom Center
2016-05-25,UT Arlington,South Alabama,SUN BELT TOURNAMENT AT SAN MARCOS TX,4.0,6.0,0.0,2.0,7.0,0.0,unknown,2016,South Alabama,29.8910195,-97.9255484,,Bobcat Stadium,Bobcat Stadium
2016-05-25,UT Arlington,South Alabama,SUN BELT TOURNAMENT AT SAN MARCOS TX,4.0,6.0,0.0,2.0,7.0,0.0,unknown,2016,South Alabama,29.8886679,-97.9326085,,Strahan Arena,Strahan Arena
2016-05-25,UT Arlington,South Alabama,SUN BELT TOURNAMENT AT SAN MARCOS TX,4.0,6.0,0.0,2.0,7.0,0.0,unknown,2016,South Alabama,29.8879632,-97.92825189999999,,Bobcat Ballpark,Bobcat Ballpark
2016-05-25,Tennessee Tech,Morehead State,OHIO VALLEY TOURNAMENT AT JACKSON TN,2.0,7.0,1.0,3.0,7.0,2.0,unknown,2016,Morehead State,35.6781577,-88.7705541,,The Ballpark at Jackson,The Ballpark at Jackson
2016-05-25,Tennessee Tech,Morehead State,OHIO VALLEY TOURNAMENT AT JACKSON TN,2.0,7.0,1.0,3.0,7.0,2.0,unknown,2016,Morehead State,35.6752052,-88.7746124,,West Tennessee Sportsplex,West Tennessee Sportsplex
2016-05-25,Tennessee Tech,Morehead State,OHIO VALLEY TOURNAMENT AT JACKSON TN,2.0,7.0,1.0,3.0,7.0,2.0,unknown,2016,Morehead State,35.7080428,-88.8914181,,Kirkland Field at Carlock Stadium,Kirkland Field at Carlock Stadium
2016-05-25,Georgia Tech,University of Miami,ACC TOURNAMENT AT DURHAM NC,0.0,5.0,1.0,4.0,6.0,1.0,unknown,2016,University of Miami,35.9917069,-78.9040577,,Durham Bulls Athletic Park,Durham Bulls Athletic Park
2016-05-25,Georgia Tech,University of Miami,ACC TOURNAMENT AT DURHAM NC,0.0,5.0,1.0,4.0,6.0,1.0,unknown,2016,University of Miami,36.0027728,-78.90230170000001,,Historic Durham Athletic Park,Historic Durham Athletic Park
2016-05-25,Georgia Tech,University of Miami,ACC TOURNAMENT AT DURHAM NC,0.0,5.0,1.0,4.0,6.0,1.0,unknown,2016,University of Miami,35.9980856,-78.94423610000001,,Jack Coombs Field,Jack Coombs Field
2016-05-25,Charleston,Elon,CAA TOURNAMENT ,9.0,10.0,1.0,8.0,17.0,1.0,unknown,2016,Elon,,,,,CofC Baseball Stadium at Patriot s Point  Mount Pleasant South Carolina
2016-05-25,Maine,Stony Brook,AMERICA EAST TOURNAMENT AT LOWELL MA,0.0,6.0,0.0,1.0,4.0,1.0,unknown,2016,,42.6536112,-71.31783030000001,,Edward A. LeLacheur Park,Edward A. LeLacheur Park
2016-05-25,Maine,Stony Brook,AMERICA EAST TOURNAMENT AT LOWELL MA,0.0,6.0,0.0,1.0,4.0,1.0,unknown,2016,,42.6333843,-71.2766869,,Cawley Memorial Stadium,Cawley Memorial Stadium
2016-05-25,Maine,Stony Brook,AMERICA EAST TOURNAMENT AT LOWELL MA,0.0,6.0,0.0,1.0,4.0,1.0,unknown,2016,,42.6496907,-71.3132284,,Tsongas Center,Tsongas Center
2016-05-25,Northern Kentucky,Valparaiso,HORIZON LEAGUE TOURNAMENT AT FAIRBORN OH,7.0,13.0,1.0,10.0,13.0,1.0,unknown,2016,Valparaiso,39.7878359,-84.00626869999999,,Memorial Stadium,Memorial Stadium
2016-05-25,Wofford,Western Carolina,SOUTHERN CONF TOURNAMENT AT GREENVILLE SC,9.0,17.0,2.0,10.0,13.0,2.0,unknown,2016,Western Carolina,34.8380993,-82.3977273,,Sirrine Stadium,Sirrine Stadium
2016-05-25,Wofford,Western Carolina,SOUTHERN CONF TOURNAMENT AT GREENVILLE SC,9.0,17.0,2.0,10.0,13.0,2.0,unknown,2016,Western Carolina,34.8421855,-82.4081831,,Fluor Field,Fluor Field
2016-05-25,Wofford,Western Carolina,SOUTHERN CONF TOURNAMENT AT GREENVILLE SC,9.0,17.0,2.0,10.0,13.0,2.0,unknown,2016,Western Carolina,34.9179345,-82.43728899999999,,Timmons Arena,Timmons Arena
2016-05-25,Liberty,Longwood,BIG SOUTH TOURNAMENT AT LEXINGTON KY,9.0,10.0,0.0,3.0,12.0,4.0,unknown,2016,,38.0186731,-84.5035386,,Kentucky Proud Park,Kentucky Proud Park
2016-05-25,Liberty,Longwood,BIG SOUTH TOURNAMENT AT LEXINGTON KY,9.0,10.0,0.0,3.0,12.0,4.0,unknown,2016,,38.0172276,-84.4991534,,John Cropp Stadium,John Cropp Stadium
2016-05-25,Liberty,Longwood,BIG SOUTH TOURNAMENT AT LEXINGTON KY,9.0,10.0,0.0,3.0,12.0,4.0,unknown,2016,,38.0394636,-84.5004952,,University of Kentucky Memorial Coliseum,University of Kentucky Memorial Coliseum
2016-05-25,Fordham,Saint Louis,ATLANTIC 10 TOURNAMENT AT BRONX NY,9.0,10.0,2.0,7.0,9.0,3.0,unknown,2016,Saint Louis,40.8296426,-73.9261745,,Yankee Stadium,Yankee Stadium
2016-05-25,Fordham,Saint Louis,ATLANTIC 10 TOURNAMENT AT BRONX NY,9.0,10.0,2.0,7.0,9.0,3.0,unknown,2016,Saint Louis,40.8578496,-73.9111781,,Ohio Field,Ohio Field
2016-05-25,Fordham,Saint Louis,ATLANTIC 10 TOURNAMENT AT BRONX NY,9.0,10.0,2.0,7.0,9.0,3.0,unknown,2016,Saint Louis,40.8245063,-73.91485750000001,,Yankee Stadium Tours,Yankee Stadium Tours
2016-05-25,Baylor,TCU,BIG 12 TOURNAMENT AT OKLAHOMA CITY,5.0,10.0,1.0,12.0,17.0,0.0,unknown,2016,TCU,35.465199,-97.507761,,Chickasaw Bricktown Ballpark,Chickasaw Bricktown Ballpark
2016-05-25,Baylor,TCU,BIG 12 TOURNAMENT AT OKLAHOMA CITY,5.0,10.0,1.0,12.0,17.0,0.0,unknown,2016,TCU,35.4965609,-97.54314930000001,,Jim Wade Stadium,Jim Wade Stadium
2016-05-25,Baylor,TCU,BIG 12 TOURNAMENT AT OKLAHOMA CITY,5.0,10.0,1.0,12.0,17.0,0.0,unknown,2016,TCU,35.4634247,-97.5151138,,Paycom Center,Paycom Center
2016-05-25,Air Force,UNLV,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,15.0,26.0,2.0,7.0,7.0,1.0,unknown,2016,UNLV,35.0674094,-106.6322544,,"University Arena ""The Pit""","University Arena ""The Pit"""
2016-05-25,Air Force,UNLV,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,15.0,26.0,2.0,7.0,7.0,1.0,unknown,2016,UNLV,35.0651231,-106.6324424,,Santa Ana Star Field,Santa Ana Star Field
2016-05-25,Air Force,UNLV,MOUNTAIN WEST TOURNAMENT AT ALBUQUERQUE NM,15.0,26.0,2.0,7.0,7.0,1.0,unknown,2016,UNLV,35.0699821,-106.6288602,,Rio Grande Credit Union Field at Isotopes Park,Rio Grande Credit Union Field at Isotopes Park
2016-05-25,Iowa,Minnesota,BIG TEN TOURNAMENT AT OMAHA NE,8.0,18.0,0.0,2.0,6.0,0.0,unknown,2016,Minnesota,41.2667611,-95.9314596,,Charles Schwab Field Omaha,Charles Schwab Field Omaha
2016-05-25,Iowa,Minnesota,BIG TEN TOURNAMENT AT OMAHA NE,8.0,18.0,0.0,2.0,6.0,0.0,unknown,2016,Minnesota,41.26750029999999,-95.93339050000002,,College World Series of Omaha,College World Series of Omaha
2016-05-25,Iowa,Minnesota,BIG TEN TOURNAMENT AT OMAHA NE,8.0,18.0,0.0,2.0,6.0,0.0,unknown,2016,Minnesota,41.2675519,-95.9326351,,Road to Omaha Statue,Road to Omaha Statue
2016-05-25,Wake Forest,Louisville,ACC TOURNAMENT AT DURHAM NC,5.0,8.0,0.0,9.0,11.0,0.0,unknown,2016,Louisville,35.9917069,-78.9040577,,Durham Bulls Athletic Park,Durham Bulls Athletic Park
2016-05-25,Wake Forest,Louisville,ACC TOURNAMENT AT DURHAM NC,5.0,8.0,0.0,9.0,11.0,0.0,unknown,2016,Louisville,36.0027728,-78.90230170000001,,Historic Durham Athletic Park,Historic Durham Athletic Park
2016-05-25,Wake Forest,Louisville,ACC TOURNAMENT AT DURHAM NC,5.0,8.0,0.0,9.0,11.0,0.0,unknown,2016,Louisville,35.9980856,-78.94423610000001,,Jack Coombs Field,Jack Coombs Field
2016-05-25,UMBC,Maine,AMERICA EAST TOURNAMENT AT LOWELL MA,1.0,2.0,4.0,11.0,15.0,1.0,unknown,2016,,42.6536112,-71.31783030000001,,Edward A. LeLacheur Park,Edward A. LeLacheur Park
2016-05-25,UMBC,Maine,AMERICA EAST TOURNAMENT AT LOWELL MA,1.0,2.0,4.0,11.0,15.0,1.0,unknown,2016,,42.6333843,-71.2766869,,Cawley Memorial Stadium,Cawley Memorial Stadium
2016-05-25,UMBC,Maine,AMERICA EAST TOURNAMENT AT LOWELL MA,1.0,2.0,4.0,11.0,15.0,1.0,unknown,2016,,42.6496907,-71.3132284,,Tsongas Center,Tsongas Center
2016-05-25,South Dakota State,Oral Roberts,SUMMIT LEAGUE TOURNAMENT ,5.0,12.0,1.0,6.0,8.0,1.0,unknown,2016,Oral Roberts,,,,,J L Johnson Stadium
