date,away_team,home_team,game_info,away_team_runs,away_team_hits,away_team_errors,home_team_runs,home_team_hits,home_team_errors,game_id,image,venue,city,state,team,conference,capacity,opened,ref,latitude,longitude,elevation,weather_data
2018-04-20,Vanderbilt,Missouri,,1.0,6.0,1.0,3.0,4.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901,
2018-04-20,Wichita State,Houston,,1.0,5.0,1.0,3.0,7.0,1.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.6844511,
2018-04-20,New Orleans,Texas,,6.0,11.0,3.0,8.0,9.0,0.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224335,
2018-04-20,Stanford,Arizona,,8.0,10.0,1.0,2.0,7.0,1.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244,
2018-04-20,Clemson,Wake Forest,,7.0,11.0,1.0,5.0,7.0,0.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.2518555,289.337616,
2018-04-20,NC State,Duke,,9.0,15.0,1.0,2.0,6.0,1.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.9442361,125.2663422,
2018-04-20,Florida State,Boston College,,13.0,13.0,6.0,12.0,14.0,2.0,,,Eddie Pellagrini Diamond,Boston,MA,Boston College,Atlantic Coast,2500,2018,,42.3439019,-71.1597951,13.70800209,
2018-04-20,Indiana,Ohio State,,4.0,7.0,0.0,0.0,5.0,3.0,,,Bill Davis Stadium,Columbus,OH,Ohio State,Big Ten,4450,1997,,40.0099182,-83.0259088,224.9793854,
2018-04-20,Auburn,Alabama,,19.0,18.0,2.0,5.0,9.0,3.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.538621,65.01921082,
2018-04-20,Oregon,Oregon State,,1.0,4.0,0.0,2.0,5.0,1.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967,
2018-04-20,Georgia,University of Mississippi,,3.0,9.0,0.0,2.0,7.0,2.0,,,Swayze Field,Oxford,MS,University of Mississippi,Southeastern,"11,000+","1948rebuilt 1989, renovated 2010, renovated 2018",,34.362399,-89.5288256,141.0812531,
2018-04-20,Florida,Kentucky,,9.0,9.0,1.0,4.0,9.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.9145508,
2018-04-20,East Carolina,Memphis,,5.0,10.0,1.0,1.0,8.0,3.0,,,FedExPark,Memphis,TN,Memphis,The American,2000,1972,,35.1021359,-89.9255848,90.57918549,
2018-04-20,USC,UCLA,,1.0,8.0,1.0,16.0,14.0,2.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767609,
2018-04-21,NC State,Duke,,2.0,9.0,1.0,1.0,9.0,1.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.9442361,125.2663422,
2018-04-21,Florida,Kentucky,,2.0,2.0,2.0,3.0,6.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.9145508,
2018-04-21,Georgia State,Coastal Carolina,,3.0,9.0,5.0,7.0,7.0,0.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.0174575,12.79720497,
2018-04-21,Georgia,University of Mississippi,,4.0,9.0,0.0,8.0,9.0,1.0,,,Swayze Field,Oxford,MS,University of Mississippi,Southeastern,"11,000+","1948rebuilt 1989, renovated 2010, renovated 2018",,34.362399,-89.5288256,141.0812531,
2018-04-21,Vanderbilt,Missouri,,6.0,12.0,1.0,2.0,6.0,1.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901,
2018-04-21,Indiana,Ohio State,,4.0,7.0,2.0,5.0,8.0,2.0,,,Bill Davis Stadium,Columbus,OH,Ohio State,Big Ten,4450,1997,,40.0099182,-83.0259088,224.9793854,
2018-04-21,Clemson,Wake Forest,,4.0,7.0,0.0,3.0,5.0,0.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.2518555,289.337616,
2018-04-21,LSU,South Carolina,,4.0,8.0,2.0,11.0,13.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177628,
2018-04-21,Middle Tennessee,Southern Miss,,0.0,3.0,1.0,8.0,8.0,0.0,,,Pete Taylor Park,Hattiesburg,MS,Southern Miss,Sun Belt,4300,1985,,31.3335725,-89.3380978,66.2219162,
2018-04-21,Auburn,Alabama,,5.0,9.0,0.0,0.0,6.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.538621,65.01921082,
2018-04-21,Georgia,University of Mississippi,,2.0,7.0,1.0,5.0,6.0,0.0,,,Swayze Field,Oxford,MS,University of Mississippi,Southeastern,"11,000+","1948rebuilt 1989, renovated 2010, renovated 2018",,34.362399,-89.5288256,141.0812531,
2018-04-21,USC,UCLA,,2.0,7.0,0.0,19.0,19.0,0.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767609,
2018-04-21,Stanford,Arizona,,8.0,11.0,1.0,7.0,8.0,2.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244,
2018-04-21,Arkansas,Mississippi State,,3.0,13.0,1.0,5.0,10.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767029,
2018-04-21,East Carolina,Memphis,,4.0,8.0,2.0,2.0,7.0,0.0,,,FedExPark,Memphis,TN,Memphis,The American,2000,1972,,35.1021359,-89.9255848,90.57918549,
2018-04-21,Middle Tennessee,Southern Miss,,2.0,6.0,0.0,11.0,15.0,0.0,,,Pete Taylor Park,Hattiesburg,MS,Southern Miss,Sun Belt,4300,1985,,31.3335725,-89.3380978,66.2219162,
2018-04-21,Florida State,Boston College,,13.0,13.0,3.0,7.0,8.0,1.0,,,Eddie Pellagrini Diamond,Boston,MA,Boston College,Atlantic Coast,2500,2018,,42.3439019,-71.1597951,13.70800209,
2018-04-21,Oklahoma,Texas Tech,,6.0,10.0,2.0,12.0,14.0,0.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846802,
2018-04-21,New Orleans,Texas,,1.0,10.0,0.0,3.0,7.0,0.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224335,
2018-04-21,Georgia Tech,North Carolina,,8.0,12.0,2.0,9.0,13.0,1.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752213,
2018-04-21,Arkansas,Mississippi State,,5.0,10.0,1.0,7.0,11.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767029,
2018-04-21,East Carolina,Memphis,,4.0,10.0,0.0,2.0,4.0,1.0,,,FedExPark,Memphis,TN,Memphis,The American,2000,1972,,35.1021359,-89.9255848,90.57918549,
2018-04-21,Texas A&M,Tennessee,,8.0,12.0,0.0,3.0,6.0,3.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927,275.5996094,
2018-04-21,Oregon,Oregon State,,5.0,9.0,0.0,12.0,19.0,0.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967,
2018-04-21,Auburn,Alabama,,20.0,19.0,2.0,5.0,7.0,2.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.538621,65.01921082,
2018-04-22,Clemson,Wake Forest,,9.0,12.0,1.0,4.0,9.0,1.0,,,David F. Couch Ballpark,Winston-Salem,NC,Wake Forest,Atlantic Coast,3823,1956,,36.1298712,-80.2518555,289.337616,
2018-04-22,NC State,Duke,,2.0,5.0,1.0,11.0,9.0,0.0,,,Jack Coombs Field,Durham,NC,Duke,Atlantic Coast,2000,1931,,35.9980856,-78.9442361,125.2663422,
2018-04-22,Georgia State,Coastal Carolina,,1.0,6.0,1.0,3.0,5.0,0.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.0174575,12.79720497,
2018-04-22,Indiana,Ohio State,,5.0,11.0,1.0,6.0,6.0,1.0,,,Bill Davis Stadium,Columbus,OH,Ohio State,Big Ten,4450,1997,,40.0099182,-83.0259088,224.9793854,
2018-04-22,Wichita State,Houston,,5.0,8.0,1.0,6.0,10.0,1.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.6844511,
2018-04-22,Oklahoma,Texas Tech,,12.0,17.0,0.0,5.0,9.0,2.0,,,Dan Law Field at Rip Griffin Park,Lubbock,TX,Texas Tech,Big 12,4368,1926(Renovated 2012),,33.5884529,-101.8765955,980.9846802,
2018-04-22,Stanford,Arizona,,7.0,14.0,1.0,2.0,7.0,2.0,,,Hi Corbett Field,Tucson,AZ,Arizona,Pac-12,9500,1927,,32.2129525,-110.9197125,758.5875244,
2018-04-22,Georgia Tech,North Carolina,,3.0,7.0,1.0,10.0,14.0,1.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752213,
2018-04-22,Texas A&M,Tennessee,,4.0,10.0,0.0,6.0,10.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927,275.5996094,
2018-04-22,Florida State,Boston College,,6.0,5.0,0.0,1.0,8.0,0.0,,,Eddie Pellagrini Diamond,Boston,MA,Boston College,Atlantic Coast,2500,2018,,42.3439019,-71.1597951,13.70800209,
2018-04-22,LSU,South Carolina,,6.0,9.0,2.0,8.0,11.0,1.0,,,Founders Park,Columbia,SC,South Carolina,Southeastern,8242,2009,,33.9865404,-81.042621,52.44177628,
2018-04-22,New Orleans,Texas,,4.0,8.0,0.0,1.0,8.0,3.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224335,
2018-04-22,USC,UCLA,,3.0,4.0,1.0,7.0,13.0,1.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767609,
2018-04-22,Wichita State,Houston,,1.0,5.0,0.0,3.0,7.0,1.0,,,Schroeder Park,Houston,TX,Houston,Big 12,5000,1995,,29.7267987,-95.3453574,11.6844511,
2018-04-24,Florida State,Stetson,,3.0,7.0,5.0,5.0,8.0,1.0,,,Melching Field at Conrad Park,DeLand,FL,Stetson,ASUN,2500,1999,,29.0198191,-81.3018907,11.98989582,
2018-04-24,Mercer,Florida,,6.0,7.0,0.0,4.0,9.0,1.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268,
2018-04-24,Troy,Alabama,,3.0,6.0,0.0,4.0,8.0,1.0,,,Sewell–Thomas Stadium,Tuscaloosa,AL,Alabama,Southeastern,8500,"1948closed 2015, rebuilt 2016",,33.2048713,-87.538621,65.01921082,
2018-04-24,Ole Miss,Mississippi State,,6.0,10.0,1.0,7.0,9.0,1.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767029,
2018-04-24,South Alabama,Southern Miss,,3.0,6.0,1.0,5.0,6.0,0.0,,,Pete Taylor Park,Hattiesburg,MS,Southern Miss,Sun Belt,4300,1985,,31.3335725,-89.3380978,66.2219162,
2018-04-24,Abilene Christian,Texas A&M,,2.0,6.0,1.0,8.0,11.0,1.0,,,Olsen Field at Blue Bell Park,College Station,TX,Texas A&M,Southeastern,6100,1978renovated 2014,,30.6060601,-96.3413557,103.0995331,
2018-04-24,Lamar,LSU,,0.0,6.0,3.0,8.0,9.0,0.0,,,"Alex Box Stadium, Skip Bertman Field",Baton Rouge,LA,LSU,Southeastern,10326,2009,https://lsusports.net/facilities/alex-box-stadium/,30.4056564,-91.1879038,6.844009876,
2018-04-24,Oklahoma,UT Arlington,,11.0,13.0,0.0,5.0,13.0,1.0,,,Clay Gould Ballpark,Arlington,TX,UT Arlington,WAC,1600,1974,,32.721909,-97.1310583,195.1464844,
2018-04-24,Cal State Fullerton,UCLA,,4.0,6.0,3.0,12.0,18.0,1.0,,,Jackie Robinson Stadium,Los Angeles,CA,UCLA,Pac-12,1820,1981,[33],34.0592278,-118.4592393,110.9767609,
2018-04-24,Coastal Carolina,North Carolina,,,,,,,,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752213,
2018-04-24,Tennessee Tech,Tennessee,,,,,,,,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927,275.5996094,
2018-04-24,UConn,Holy Cross,,9.0,9.0,0.0,6.0,6.0,2.0,,,Hanover Insurance Park at Fitton Field,Worcester,MA,Holy Cross,Patriot,3000,1905,,42.2409839,-71.811357,137.5077057,
2018-04-24,Kennesaw State,Clemson,,4.0,3.0,2.0,9.0,11.0,1.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256,
2018-04-24,Samford,Auburn,,2.0,9.0,1.0,7.0,10.0,0.0,,,Samford Stadium – Hitchcock Field at Plainsman Park,Auburn,AL,Auburn,Southeastern,4096,1950rebuilt 1996,,32.5996377,-85.4895649,193.3800049,
2018-04-24,Houston,Texas,,4.0,7.0,1.0,9.0,4.0,1.0,,,UFCU Disch–Falk Field,Austin,TX,Texas,Big 12,7373,1975,[14],30.2799584,-97.7261606,176.8224335,
2018-04-24,Missouri State,Missouri,,2.0,6.0,0.0,8.0,13.0,0.0,,,Taylor Stadium,Columbia,MO,Missouri,Southeastern,3031,2002,,38.9355047,-92.3386596,219.3873901,
2018-04-24,Texas Tech,Arkansas,,1.0,4.0,4.0,5.0,10.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.505188,
2018-04-24,Oregon State,Portland,,9.0,17.0,0.0,2.0,7.0,0.0,,,Joe Etzel Field,Portland,OR,Portland,West Coast,1000,1988,,45.5736357,-122.7292523,50.21657944,
2018-04-24,Pacific,Stanford,,1.0,3.0,1.0,4.0,5.0,2.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486275,
2018-04-24,East Carolina,North Carolina State University,,,,,,,,,,Doak Field,Raleigh,NC,North Carolina State University,Atlantic Coast,3000,1966,,35.7873196,-78.6796862,120.4100494,
2018-04-24,Georgia,Georgia Tech,,,,,,,,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575,
2018-04-25,Tennessee Tech,Tennessee,,7.0,12.0,4.0,6.0,9.0,0.0,,,Lindsey Nelson Stadium,Knoxville,TN,Tennessee,Southeastern,4387,1959rebuilt 1993,,35.949736,-83.92927,275.5996094,
2018-04-25,Presbyterian,Clemson,,4.0,8.0,0.0,14.0,12.0,0.0,,,Doug Kingsmore Stadium,Clemson,SC,Clemson,Atlantic Coast,6217,1970,,34.6787794,-82.8493165,192.0006256,
2018-04-25,Indiana,Purdue,,3.0,9.0,0.0,5.0,10.0,0.0,,,Alexander Field,West Lafayette,IN,Purdue,Big Ten,1500,2013,,40.4372183,-86.9421323,207.3272705,
2018-04-25,Rhode Island,UConn,,,,,,,,,,Elliot Ballpark,Storrs,CT,UConn,Big East,"1,500[11]",2021[a],,41.8006501,-72.2536518,197.8487396,
2018-04-25,Western Carolina,North Carolina,,2.0,7.0,1.0,8.0,8.0,0.0,,,Boshamer Stadium,Chapel Hill,NC,North Carolina,Atlantic Coast,5000,1972,,35.9063145,-79.0427441,125.8752213,
2018-04-25,Morehead State,Kentucky,,1.0,6.0,0.0,7.0,7.0,0.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.9145508,
2018-04-25,Georgia,Georgia Tech,,8.0,14.0,1.0,3.0,10.0,1.0,,,Russ Chandler Stadium,Atlanta,GA,Georgia Tech,Atlantic Coast,4157,1930,,33.777639,-84.3945457,275.0564575,
2018-04-25,Texas Tech,Arkansas,,,,,,,,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.505188,
2018-04-26,Auburn,Florida,,1.0,5.0,1.0,3.0,5.0,0.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268,
2018-04-26,California,Stanford,,4.0,7.0,2.0,3.0,6.0,1.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486275,
2018-04-26,LSU,University of Mississippi,,3.0,8.0,1.0,14.0,15.0,0.0,,,Swayze Field,Oxford,MS,University of Mississippi,Southeastern,"11,000+","1948rebuilt 1989, renovated 2010, renovated 2018",,34.362399,-89.5288256,141.0812531,
2018-04-27,Duke,Virginia Tech,,3.0,10.0,0.0,4.0,8.0,1.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231,
2018-04-27,Miami,Florida State,,0.0,5.0,0.0,2.0,3.0,1.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511,
2018-04-27,Southern Miss,Old Dominion,,2.0,9.0,0.0,0.0,3.0,0.0,,,Bud Metheny Baseball Complex,Norfolk,VA,Old Dominion,Sun Belt,2500,1983,,36.8838422,-76.3097149,4.120559216,
2018-04-27,North Carolina,North Carolina State University,,6.0,8.0,2.0,5.0,7.0,2.0,,,Doak Field,Raleigh,NC,North Carolina State University,Atlantic Coast,3000,1966,,35.7873196,-78.6796862,120.4100494,
2018-04-27,Texas,West Virginia,,11.0,15.0,3.0,6.0,8.0,2.0,,,Monongalia County Ballpark,Granville,WV,West Virginia,Big 12,3500,2015,,39.6436986,-79.9958649,349.5673218,
2018-04-27,Tennessee,Georgia,,6.0,8.0,0.0,8.0,13.0,1.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.3797097,209.9534607,
2018-04-27,Tulane,UConn,,2.0,8.0,0.0,6.0,11.0,1.0,,,Elliot Ballpark,Storrs,CT,UConn,Big East,"1,500[11]",2021[a],,41.8006501,-72.2536518,197.8487396,
2018-04-27,South Carolina,Vanderbilt,,8.0,10.0,0.0,7.0,8.0,2.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268,
2018-04-27,Alabama,Arkansas,,3.0,6.0,2.0,7.0,11.0,0.0,,,Baum–Walker Stadium,Fayetteville,AR,Arkansas,Southeastern,13472,1996,,36.0498883,-94.1822406,374.505188,
2018-04-27,Oklahoma,Oklahoma State,,0.0,5.0,2.0,8.0,12.0,0.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494,
2018-04-27,Texas Tech,TCU,,4.0,5.0,0.0,6.0,6.0,1.0,,,Lupton Stadium,Fort Worth,TX,TCU,Big 12,4500,2003,,32.7027992,-97.3721802,203.692215,
2018-04-27,California,Stanford,,1.0,4.0,2.0,14.0,13.0,0.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486275,
2018-04-27,Clemson,Virginia,,3.0,9.0,0.0,2.0,5.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654,
2018-04-27,UL Monroe,Coastal Carolina,,4.0,7.0,0.0,14.0,13.0,1.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.0174575,12.79720497,
2018-04-27,Illinois,Indiana,,3.0,9.0,0.0,2.0,6.0,0.0,,,Bart Kaufman Field,Bloomington,IN,Indiana,Big Ten,2500,2013,,39.1848834,-86.5223836,243.0321198,
2018-04-27,Auburn,Florida,,11.0,15.0,0.0,5.0,9.0,2.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268,
2018-04-27,Houston,East Carolina,,5.0,11.0,0.0,4.0,8.0,0.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515,
2018-04-27,Southeast Missouri State,Tennessee Tech,,6.0,12.0,1.0,7.0,11.0,0.0,,,Bush Stadium at Averitt Express Baseball Complex,Cookeville,TN,Tennessee Tech,Ohio Valley,1100,1978,[31],36.1775846,-85.5139078,343.4343872,
2018-04-27,Texas A&M,Mississippi State,,6.0,9.0,0.0,3.0,7.0,0.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767029,
2018-04-27,LSU,University of Mississippi,,5.0,10.0,1.0,2.0,5.0,0.0,,,Swayze Field,Oxford,MS,University of Mississippi,Southeastern,"11,000+","1948rebuilt 1989, renovated 2010, renovated 2018",,34.362399,-89.5288256,141.0812531,
2018-04-27,Missouri,Kentucky,,1.0,7.0,0.0,2.0,9.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.9145508,
2018-04-27,Arizona State,Oregon State,,2.0,6.0,2.0,6.0,7.0,0.0,,,Goss Stadium at Coleman Field,Corvallis,OR,Oregon State,Pac-12,3248,1907,,44.562842,-123.2771362,71.95059967,
2018-04-27,UCLA,Cal Poly,,9.0,10.0,1.0,5.0,9.0,1.0,,,Robin Baggett Stadium,San Luis Obispo,CA,Cal Poly,Big West,1534,2001,,35.3069122,-120.6651058,103.931282,
2018-04-28,Missouri,Kentucky,,14.0,12.0,3.0,11.0,15.0,1.0,,,Kentucky Proud Park,Lexington,KY,Kentucky,Southeastern,5000,2018,[36],38.0186731,-84.5035386,315.9145508,
2018-04-28,Auburn,Florida,,3.0,6.0,1.0,12.0,13.0,1.0,,,Florida Ballpark,Gainesville,FL,Florida,Southeastern,7000,2021,[35],29.6364107,-82.3637638,29.34748268,
2018-04-28,Tulane,UConn,,7.0,6.0,1.0,1.0,6.0,2.0,,,Elliot Ballpark,Storrs,CT,UConn,Big East,"1,500[11]",2021[a],,41.8006501,-72.2536518,197.8487396,
2018-04-28,Duke,Virginia Tech,,11.0,9.0,1.0,5.0,7.0,0.0,,,English Field,Blacksburg,VA,Virginia Tech,Atlantic Coast,4000,1989,,37.217839,-80.4233407,623.3162231,
2018-04-28,Southeast Missouri State,Tennessee Tech,,2.0,7.0,1.0,6.0,13.0,0.0,,,Bush Stadium at Averitt Express Baseball Complex,Cookeville,TN,Tennessee Tech,Ohio Valley,1100,1978,[31],36.1775846,-85.5139078,343.4343872,
2018-04-28,LSU,University of Mississippi,,8.0,10.0,1.0,9.0,10.0,0.0,,,Swayze Field,Oxford,MS,University of Mississippi,Southeastern,"11,000+","1948rebuilt 1989, renovated 2010, renovated 2018",,34.362399,-89.5288256,141.0812531,
2018-04-28,Texas,West Virginia,,6.0,13.0,0.0,8.0,13.0,1.0,,,Monongalia County Ballpark,Granville,WV,West Virginia,Big 12,3500,2015,,39.6436986,-79.9958649,349.5673218,
2018-04-28,Miami,Florida State,,1.0,7.0,4.0,10.0,9.0,0.0,,,Mike Martin Field at Dick Howser Stadium,Tallahassee,FL,Florida State,Atlantic Coast,6700,1983,,30.4405434,-84.3040448,21.59014511,
2018-04-28,North Carolina,North Carolina State University,,8.0,9.0,0.0,6.0,8.0,2.0,,,Doak Field,Raleigh,NC,North Carolina State University,Atlantic Coast,3000,1966,,35.7873196,-78.6796862,120.4100494,
2018-04-28,Texas A&M,Mississippi State,,6.0,11.0,2.0,11.0,15.0,2.0,,,"Dudy Noble Field, Polk–DeMent Stadium",Starkville,MS,Mississippi State,Southeastern,15000,"1967rebuilt 1987, renovated 2001, rebuilt 2019",,33.4630609,-88.7940698,110.2767029,
2018-04-28,Oklahoma,Oklahoma State,,1.0,4.0,1.0,10.0,14.0,0.0,,,O'Brate Stadium,Stillwater,OK,Oklahoma State,Big 12,"3,500[13]",2021[a],,36.1310616,-97.0687453,278.1031494,
2018-04-28,California,Stanford,,2.0,7.0,1.0,5.0,6.0,0.0,,,Klein Field at Sunken Diamond,Stanford,CA,Stanford,Pac-12,4000,1931,,37.43173,-122.1587444,18.79486275,
2018-04-28,Tennessee,Georgia,,4.0,6.0,0.0,12.0,14.0,0.0,,,Foley Field,Athens,GA,Georgia,Southeastern,3291,1966renovated 2015,,33.9408739,-83.3797097,209.9534607,
2018-04-28,UL Monroe,Coastal Carolina,,4.0,5.0,2.0,11.0,11.0,1.0,,,Springs Brooks Stadium,Conway,SC,Coastal Carolina,Sun Belt,5500,N/A(Rebuilt 2013),,33.7928031,-79.0174575,12.79720497,
2018-04-28,Illinois,Indiana,,1.0,5.0,0.0,2.0,10.0,1.0,,,Bart Kaufman Field,Bloomington,IN,Indiana,Big Ten,2500,2013,,39.1848834,-86.5223836,243.0321198,
2018-04-28,South Carolina,Vanderbilt,,1.0,9.0,0.0,8.0,9.0,0.0,,,Hawkins Field,Nashville,TN,Vanderbilt,Southeastern,3626,2002,,36.1433984,-86.8073934,161.9081268,
2018-04-28,Southern Miss,Old Dominion,,9.0,15.0,1.0,4.0,10.0,2.0,,,Bud Metheny Baseball Complex,Norfolk,VA,Old Dominion,Sun Belt,2500,1983,,36.8838422,-76.3097149,4.120559216,
2018-04-28,Clemson,Virginia,,5.0,9.0,2.0,4.0,6.0,0.0,,,Davenport Field at Disharoon Park,Charlottesville,VA,Virginia,Atlantic Coast,5500,2000,,38.0457546,-78.513342,173.6851654,
2018-04-28,Houston,East Carolina,,3.0,9.0,0.0,1.0,8.0,2.0,,,Clark–LeClair Stadium,Greenville,NC,East Carolina,The American,5000,2005,,35.5929511,-77.3671406,18.56173515,
